"NPL pack ID";"Nordic"
"20110321100069";"430690"
"20110321100151";"524802"
"20110321100229";"126874"
"20110321100236";"126863"
"20110322100013";"381287"
"20110322100020";"401453"
"20110323100050";"449966"
"20110323100067";"057678"
"20110323100074";"449966"
"20110323100081";"057678"
"20110323100098";"449966"
"20110323100104";"057678"
"20110323100975";"481324"
"20110324100202";"530059"
"20110325100027";"590607"
"20110325100072";"198972"
"20110328100017";"590618"
"20110329100719";"179918"
"20110329100863";"422051"
"20110329100993";"047398"
"20110329101006";"012410"
"20110331100134";"186227"
"20110404100016";"148921"
"20110404100023";"394636"
"20110404100030";"026738"
"20110404100047";"118345"
"20110405100138";"037149"
"20110405100176";"463219"
"20110405100350";"049138"
"20110405100367";"091539"
"20110406100090";"515004"
"20110407100044";"566197"
"20110407100051";"590812"
"20110408100098";"175032"
"20110413100038";"012721"
"20110413100137";"547426"
"20110414100013";"443942"
"20110418100194";"129066"
"20110418100309";"121839"
"20110418100330";"541306"
"20110418100354";"171130"
"20110425100095";"135107"
"20110425100118";"135096"
"20110425100149";"135130"
"20110425100170";"135118"
"20110426100018";"375136"
"20110426100377";"409855"
"20110427100017";"186741"
"20110427100024";"486680"
"20110427100031";"118734"
"20110427100048";"436734"
"20110427100055";"578462"
"20110427100949";"039566"
"20110427100956";"518545"
"20110427100963";"141810"
"20110427100970";"396769"
"20110428100917";"535002"
"20110428101105";"398138"
"20110506100150";"015304"
"20110506100167";"015298"
"20110506100174";"015320"
"20110506100181";"015326"
"20110509100133";"543161"
"20110509100164";"192921"
"20110509100232";"551384"
"20110509100263";"405105"
"20110511100046";"391871"
"20110511100077";"399400"
"20110511100091";"599148"
"20110512100045";"384406"
"20110512100151";"119998"
"20110512100229";"381157"
"20110512100304";"485674"
"20110512100366";"094006"
"20110512100519";"440058"
"20110513100037";"076989"
"20110516100171";"545766"
"20110519100017";"123681"
"20110519100024";"190359"
"20110519100086";"103180"
"20110519100123";"098856"
"20110519100307";"174900"
"20110519100314";"455565"
"20110520100037";"422099"
"20110520100068";"188829"
"20110520100099";"571063"
"20110523100195";"581998"
"20110524100026";"393271"
"20110524100071";"170489"
"20110524100118";"069707"
"20110524100644";"074174"
"20110524100651";"557039"
"20110524100699";"031273"
"20110525100025";"090073"
"20110525100032";"125791"
"20110525100063";"560107"
"20110526100604";"154014"
"20110526100666";"421938"
"20110526100710";"125608"
"20110526100734";"107799"
"20110526100741";"151519"
"20110527100061";"149207"
"20110527100177";"445550"
"20110530100324";"529813"
"20110530100348";"028063"
"20110530100447";"555642"
"20110530100706";"375859"
"20110530100805";"128333"
"20110530100867";"162281"
"20110530101086";"148690"
"20110531100712";"546884"
"20110531100798";"026297"
"20110531101207";"177334"
"20110531101351";"383510"
"20110608100102";"544372"
"20110608100263";"467222"
"20110608100270";"433189"
"20110608100317";"599361"
"20110608100331";"163035"
"20110608100386";"406189"
"20110608100409";"132045"
"20110608100423";"412484"
"20110608100447";"545732"
"20110609100019";"581412"
"20110609100026";"129065"
"20110609100057";"155487"
"20110609100309";"373184"
"20110613100210";"377357"
"20110614100110";"015320"
"20110614100127";"015326"
"20110615100065";"085485"
"20110615100072";"477936"
"20110615100126";"048424"
"20110615100140";"094002"
"20110616100224";"106932"
"20110616100255";"175065"
"20110616100392";"410609"
"20110616101481";"585275"
"20110616101498";"163822"
"20110620100791";"575914"
"20110621101452";"468633"
"20110621101469";"042233"
"20110621101476";"510440"
"20110621101483";"519589"
"20110621101490";"589567"
"20110621101506";"455060"
"20110621101513";"155243"
"20110621101520";"498482"
"20110621101537";"446589"
"20110621101544";"112080"
"20110621101551";"588546"
"20110621101568";"036162"
"20110621101575";"539581"
"20110621101582";"470913"
"20110621101599";"524000"
"20110621101605";"129192"
"20110621101612";"145749"
"20110621101629";"559867"
"20110621101636";"495652"
"20110621101643";"046183"
"20110621101735";"096898"
"20110621101742";"175209"
"20110621101759";"544540"
"20110622102557";"101689"
"20110622102588";"509624"
"20110622102595";"397226"
"20110622102885";"083993"
"20110627100039";"576420"
"20110627100053";"175343"
"20110627100060";"421292"
"20110627100114";"536873"
"20110627100169";"156278"
"20110627100176";"559577"
"20110627100183";"528561"
"20110627100275";"516994"
"20110627100299";"105535"
"20110627100305";"461015"
"20110627100312";"109581"
"20110627100329";"464588"
"20110627100367";"503044"
"20110630100729";"470352"
"20110630100767";"108103"
"20110707100027";"090079"
"20110707100140";"000049"
"20110707100157";"000022"
"20110707100164";"022527"
"20110707100171";"022516"
"20110707100188";"022522"
"20110708100309";"383333"
"20110708100491";"407556"
"20110708100521";"547200"
"20110711100150";"142717"
"20110711100167";"594002"
"20110711100174";"035668"
"20110711100181";"463334"
"20110712100289";"405442"
"20110719100084";"179815"
"20110719100091";"383705"
"20110720100035";"011441"
"20110720100042";"011339"
"20110720100059";"011425"
"20110720100066";"011414"
"20110722100026";"381146"
"20110722100040";"372303"
"20110725100139";"178248"
"20110726100015";"011454"
"20110726100022";"011341"
"20110804100012";"011339"
"20110804100029";"011441"
"20110804100036";"011425"
"20110804100043";"011414"
"20110808100162";"380381"
"20110808100247";"176622"
"20110808100308";"191685"
"20110811100661";"147784"
"20110811100678";"384588"
"20110811100685";"490030"
"20110812100103";"179579"
"20110812100134";"126863"
"20110812100141";"126874"
"20110813100065";"082959"
"20110813100195";"374540"
"20110815100025";"116449"
"20110815100049";"153483"
"20110815100629";"539088"
"20110816100055";"029584"
"20110816100062";"435502"
"20110816100567";"456443"
"20110818100022";"107991"
"20110819100021";"526118"
"20110819100038";"025800"
"20110822100230";"399880"
"20110822100247";"097996"
"20110822100254";"118574"
"20110822100261";"571718"
"20110823100093";"041983"
"20110823100109";"116067"
"20110824100115";"083534"
"20110825100015";"375934"
"20110825100022";"590378"
"20110826100403";"451844"
"20110829100141";"521507"
"20110829100189";"132219"
"20110829100219";"440709"
"20110829100226";"175328"
"20110829100257";"383431"
"20110829100288";"472838"
"20110829100301";"055029"
"20110829100325";"566299"
"20110829100370";"595967"
"20110829100387";"526342"
"20110829100417";"406717"
"20110829100424";"098578"
"20110830100031";"022522"
"20110830100048";"022527"
"20110830100055";"022516"
"20110830100062";"000049"
"20110830100079";"000022"
"20110830100086";"021026"
"20110830100093";"021037"
"20110830100673";"037307"
"20110830100734";"562301"
"20110831100023";"022516"
"20110831100030";"022527"
"20110831100047";"022522"
"20110831100054";"000049"
"20110831100061";"000022"
"20110831100863";"154236"
"20110831100887";"566787"
"20110831101112";"532194"
"20110831101129";"409100"
"20110831101136";"135979"
"20110831101143";"070795"
"20110901100120";"057678"
"20110901100137";"449966"
"20110902100082";"461188"
"20110902100099";"402203"
"20110902100105";"116841"
"20110906100026";"499373"
"20110906100033";"051406"
"20110906100286";"573595"
"20110912100348";"578523"
"20110912100362";"401595"
"20110913100026";"127749"
"20110913100040";"132460"
"20110913100064";"095900"
"20110913100071";"048557"
"20110913100088";"466256"
"20110913100101";"562820"
"20110913100125";"151198"
"20110915101229";"037518"
"20110915101342";"182911"
"20110915101373";"545150"
"20110917100015";"384889"
"20110924100060";"393195"
"20110926100150";"078185"
"20110926100259";"493313"
"20110926100327";"493311"
"20110926100334";"037681"
"20110926100341";"052763"
"20110927100364";"110137"
"20110927100463";"063756"
"20110927100494";"070142"
"20110927100517";"374518"
"20110927100524";"483069"
"20110927100562";"044161"
"20110927100593";"495794"
"20110927100630";"581446"
"20110927100647";"406220"
"20110927100678";"388654"
"20110927100692";"540946"
"20110927100753";"030797"
"20110927100814";"058981"
"20110927100913";"573137"
"20110927100920";"564367"
"20110927100968";"496680"
"20110927100975";"481318"
"20110927101040";"586938"
"20110927101170";"117761"
"20110927101477";"084725"
"20110927101484";"439275"
"20110927101491";"531701"
"20110927101507";"428967"
"20110927101514";"426931"
"20110928100264";"499794"
"20110929100072";"078792"
"20110930100146";"110922"
"20111003100391";"540143"
"20111004100062";"531278"
"20111004100079";"513845"
"20111005100061";"199669"
"20111005100122";"100124"
"20111005100344";"052397"
"20111005100351";"390000"
"20111005100368";"457327"
"20111011100086";"551583"
"20111011100093";"050319"
"20111011100109";"586178"
"20111012100146";"423883"
"20111013100244";"534853"
"20111013100251";"565561"
"20111013100725";"113368"
"20111013100732";"450450"
"20111017100127";"562924"
"20111017100134";"054407"
"20111018100034";"550796"
"20111018100102";"419560"
"20111018100133";"371973"
"20111018100188";"442342"
"20111018100249";"491074"
"20111018100256";"461838"
"20111018100287";"454063"
"20111019100705";"140156"
"20111019100767";"491348"
"20111020101289";"581990"
"20111023100050";"384821"
"20111023100111";"125477"
"20111023100142";"561834"
"20111023100203";"486279"
"20111023100258";"526401"
"20111024100301";"507945"
"20111024100387";"561839"
"20111024100479";"116238"
"20111024100530";"568653"
"20111024100868";"117646"
"20111024100875";"195240"
"20111026100187";"447650"
"20111027100087";"027733"
"20111027100117";"417266"
"20111027100186";"393192"
"20111027100216";"041476"
"20111027100261";"052218"
"20111027100278";"052229"
"20111027100285";"143579"
"20111027100315";"506223"
"20111028100093";"454099"
"20111028100109";"497470"
"20111101100040";"485413"
"20111101100071";"076306"
"20111102100063";"494571"
"20111102100254";"123487"
"20111103100031";"542291"
"20111107100150";"492619"
"20111107100167";"093766"
"20111108100036";"375555"
"20111109100028";"569866"
"20111114100228";"496483"
"20111114100488";"037858"
"20111114100518";"178560"
"20111115100029";"112028"
"20111116100424";"594251"
"20111116100462";"402441"
"20111118100101";"557072"
"20111118100200";"076383"
"20111122100012";"070660"
"20111122100067";"195177"
"20111122100173";"483590"
"20111123100028";"182185"
"20111123100042";"106923"
"20111123100097";"164063"
"20111123100127";"140155"
"20111123100141";"575327"
"20111125100071";"419204"
"20111125100132";"099353"
"20111128100245";"571329"
"20111129100046";"157904"
"20111129100169";"508289"
"20111129100183";"420478"
"20111201100070";"087605"
"20111201100087";"092010"
"20111202100079";"459803"
"20111203100030";"186448"
"20111203100047";"149916"
"20111205100595";"391042"
"20111206100051";"032410"
"20111207100487";"453231"
"20111207100517";"598526"
"20111213100457";"158745"
"20111214100579";"079169"
"20111214100593";"480130"
"20111214100616";"435441"
"20111214100630";"488063"
"20111214100678";"376542"
"20111215100202";"107229"
"20111216100034";"197907"
"20111219100048";"174211"
"20111219100055";"113379"
"20111219100086";"113379"
"20111219100093";"174211"
"20111219100116";"190576"
"20111220100044";"174211"
"20111220100051";"113379"
"20111221100166";"380952"
"20111221100173";"549606"
"20111221100180";"073985"
"20111221100197";"186770"
"20111222100349";"195455"
"20111227100016";"174874"
"20120103100057";"078792"
"20120103100088";"078792"
"20120103100095";"078792"
"20120103100101";"078792"
"20120104100025";"560502"
"20120109100129";"116854"
"20120111100117";"548899"
"20120112100604";"532983"
"20120112100659";"192699"
"20120112100666";"467459"
"20120112100673";"085488"
"20120112100680";"580960"
"20120112100697";"429098"
"20120113100122";"574062"
"20120113100139";"399548"
"20120113100146";"038726"
"20120113100153";"038715"
"20120116100037";"451067"
"20120116100235";"042100"
"20120117101019";"499354"
"20120124100173";"559025"
"20120124100395";"107347"
"20120127100088";"084611"
"20120127100095";"084611"
"20120201100126";"462095"
"20120201100133";"427295"
"20120201100164";"198538"
"20120201100256";"099654"
"20120202100088";"483017"
"20120207100250";"575698"
"20120207100380";"060380"
"20120207100526";"188184"
"20120209100050";"051759"
"20120210100186";"457015"
"20120210100193";"522893"
"20120210100681";"476271"
"20120210100698";"178853"
"20120213100206";"537871"
"20120214100212";"037608"
"20120214100328";"572940"
"20120214100359";"061814"
"20120214100380";"470246"
"20120214100519";"102580"
"20120214100526";"034411"
"20120214100687";"383787"
"20120214100694";"407085"
"20120215100150";"384739"
"20120215100167";"544934"
"20120216100098";"115854"
"20120216100159";"113289"
"20120216100241";"409840"
"20120216100289";"499134"
"20120216100395";"033097"
"20120216100456";"493762"
"20120216100630";"194445"
"20120216100692";"183669"
"20120216100838";"071992"
"20120216100845";"401047"
"20120216100852";"598025"
"20120216100869";"038220"
"20120216100876";"401047"
"20120216100883";"071992"
"20120216100890";"598025"
"20120216100906";"038220"
"20120216100913";"071992"
"20120216100920";"401047"
"20120216100937";"598025"
"20120216100944";"038220"
"20120219100019";"493620"
"20120220100022";"081387"
"20120220100039";"079119"
"20120220100107";"071500"
"20120220100114";"038101"
"20120223100012";"564225"
"20120224100028";"152634"
"20120224100035";"401791"
"20120226100019";"374709"
"20120228100055";"074264"
"20120228100062";"059710"
"20120229100054";"421766"
"20120301100187";"054317"
"20120301100507";"109112"
"20120301100934";"520165"
"20120302100209";"507543"
"20120302100377";"030246"
"20120307100136";"025464"
"20120307100143";"025475"
"20120307100150";"025310"
"20120308100012";"144818"
"20120308100050";"573435"
"20120308100074";"036502"
"20120308100104";"539977"
"20120308100111";"459080"
"20120308100128";"393234"
"20120308100135";"502173"
"20120313100243";"142845"
"20120313100250";"445182"
"20120313100373";"431766"
"20120313100540";"530463"
"20120313100571";"510513"
"20120313100601";"430176"
"20120313100694";"391304"
"20120313100854";"103826"
"20120313100960";"501308"
"20120313101080";"173246"
"20120313101158";"429029"
"20120313101325";"103464"
"20120313101387";"548161"
"20120313101493";"187314"
"20120313101509";"380793"
"20120313101523";"051406"
"20120313101608";"440713"
"20120313101615";"167491"
"20120313101622";"537344"
"20120313101745";"382956"
"20120313101752";"413261"
"20120313101769";"416472"
"20120313101837";"574252"
"20120313101844";"455407"
"20120313101875";"472083"
"20120313101950";"522038"
"20120313101974";"391382"
"20120314100211";"100884"
"20120314100778";"185576"
"20120314100785";"476435"
"20120314100792";"147251"
"20120314100808";"136092"
"20120314100860";"042629"
"20120314100877";"051857"
"20120315100043";"437399"
"20120315100180";"058359"
"20120315100272";"501009"
"20120315100524";"022522"
"20120315100531";"022527"
"20120315100548";"022516"
"20120315100555";"000049"
"20120315100562";"000022"
"20120316100080";"137743"
"20120316100219";"385913"
"20120316100226";"459866"
"20120316101391";"015348"
"20120316101414";"520030"
"20120316101483";"436686"
"20120319100261";"187321"
"20120319100285";"521094"
"20120319100476";"401223"
"20120319100537";"561574"
"20120319100643";"447577"
"20120319100773";"082153"
"20120320100755";"580257"
"20120320100847";"567372"
"20120320100861";"388032"
"20120322100036";"028632"
"20120322100043";"395096"
"20120322100050";"459225"
"20120322100067";"460516"
"20120322100166";"157623"
"20120322100258";"509776"
"20120323100134";"526853"
"20120327100161";"168474"
"20120327100178";"111426"
"20120327100239";"439008"
"20120327100246";"072657"
"20120328100344";"044151"
"20120329100084";"042727"
"20120329100107";"046273"
"20120329100176";"568894"
"20120329100183";"371961"
"20120330100035";"400913"
"20120330100097";"044756"
"20120330100141";"487568"
"20120330100301";"374319"
"20120330100318";"418122"
"20120404100572";"045669"
"20120404100589";"045660"
"20120410100078";"392782"
"20120410100108";"132781"
"20120414100050";"474079"
"20120414100104";"179915"
"20120414100197";"388833"
"20120414100319";"176871"
"20120414100333";"448117"
"20120414100340";"469329"
"20120414100357";"403512"
"20120414100364";"095021"
"20120416100072";"398102"
"20120417100132";"420578"
"20120418100117";"387528"
"20120418100193";"112076"
"20120418100209";"574018"
"20120418100216";"020808"
"20120419100093";"418605"
"20120419100154";"145981"
"20120420100013";"404428"
"20120420100099";"587720"
"20120424100484";"119296"
"20120424100507";"599644"
"20120427100184";"456483"
"20120502100016";"389453"
"20120502100047";"469599"
"20120502100276";"126908"
"20120502100283";"126897"
"20120502100306";"163074"
"20120502100382";"481444"
"20120502100405";"118074"
"20120502100412";"544820"
"20120502100429";"096473"
"20120502100436";"074364"
"20120502100443";"194414"
"20120502100450";"087094"
"20120503100107";"593431"
"20120503100114";"171463"
"20120505100037";"044145"
"20120505100150";"059249"
"20120505100211";"521173"
"20120505100303";"581051"
"20120507100134";"551996"
"20120508100690";"124002"
"20120508100805";"388511"
"20120509100019";"056608"
"20120510100039";"058129"
"20120510100046";"466906"
"20120511100014";"511341"
"20120511100038";"133498"
"20120511100182";"045669"
"20120511100199";"045660"
"20120511100205";"045669"
"20120511100212";"045660"
"20120514100103";"193374"
"20120514100127";"551525"
"20120515100065";"563810"
"20120515100072";"436198"
"20120516100101";"416060"
"20120516100118";"172439"
"20120518100017";"116189"
"20120518100024";"578081"
"20120518100055";"051966"
"20120518100062";"427983"
"20120518100109";"445556"
"20120518100116";"417333"
"20120522100713";"163682"
"20120522100720";"525492"
"20120522100744";"562026"
"20120523100132";"463654"
"20120525100024";"499036"
"20120525100093";"165272"
"20120529100181";"157699"
"20120530100088";"583067"
"20120530100095";"374459"
"20120531100025";"198365"
"20120531100186";"483365"
"20120531100315";"392574"
"20120531100438";"525339"
"20120601100047";"555613"
"20120607100027";"095755"
"20120607100058";"546540"
"20120607100133";"177460"
"20120607100140";"525561"
"20120608100095";"143654"
"20120610100014";"455681"
"20120610100021";"561211"
"20120610100045";"386021"
"20120612100364";"147243"
"20120612100487";"145872"
"20120612100708";"512241"
"20120612100739";"120597"
"20120612100746";"059387"
"20120612100753";"423342"
"20120614100157";"398485"
"20120614100195";"546524"
"20120614100201";"433171"
"20120614100218";"426787"
"20120614100256";"199220"
"20120614100300";"435887"
"20120614100317";"144107"
"20120614100331";"408509"
"20120614100348";"513401"
"20120618100054";"496001"
"20120618100078";"500252"
"20120618100191";"455719"
"20120620100431";"456315"
"20120620100837";"186538"
"20120620101254";"596233"
"20120621100775";"375304"
"20120621100805";"190291"
"20120621100812";"079272"
"20120621100829";"151037"
"20120621100836";"483903"
"20120623100032";"199314"
"20120625100139";"145966"
"20120625100146";"186820"
"20120626100060";"526480"
"20120626100091";"063246"
"20120627100601";"441344"
"20120627100656";"193689"
"20120627100700";"061631"
"20120627100762";"399362"
"20120627100779";"075520"
"20120627100786";"121579"
"20120627100809";"149207"
"20120627100823";"084264"
"20120629100012";"158098"
"20120629100029";"563517"
"20120701100015";"009084"
"20120702100014";"078792"
"20120703100013";"551779"
"20120703100020";"409293"
"20120704100029";"535214"
"20120704100050";"021104"
"20120706100058";"464189"
"20120706100072";"377298"
"20120706100096";"041563"
"20120706100133";"467054"
"20120706100164";"060930"
"20120706100171";"452164"
"20120706100188";"412849"
"20120706100195";"427308"
"20120706100201";"044856"
"20120709100208";"385353"
"20120709100215";"550778"
"20120709100222";"433879"
"20120711100067";"499348"
"20120712100028";"053130"
"20120713100072";"192431"
"20120714100057";"090470"
"20120716100017";"169218"
"20120716100024";"385072"
"20120716100031";"545118"
"20120716100079";"149207"
"20120717100016";"101278"
"20120717100023";"101278"
"20120720100010";"470601"
"20120720100034";"532339"
"20120720100041";"403443"
"20120720100058";"537147"
"20120727100013";"099065"
"20120727100051";"591603"
"20120727100099";"179563"
"20120727100112";"514597"
"20120727100198";"025034"
"20120727100211";"549999"
"20120727100228";"576261"
"20120727100334";"511002"
"20120727100358";"593767"
"20120810100081";"487073"
"20120810100180";"999999"
"20120810100340";"034750"
"20120810100357";"133979"
"20120810100395";"515784"
"20120810100401";"548168"
"20120810100432";"148545"
"20120815100642";"379669"
"20120815100659";"379677"
"20120815100666";"379685"
"20120817100282";"579602"
"20120817100312";"460798"
"20120817100329";"371512"
"20120817100343";"575769"
"20120817100374";"557617"
"20120817100442";"195147"
"20120817100541";"089399"
"20120817100589";"092517"
"20120820100026";"060255"
"20120820100729";"421908"
"20120821100070";"458178"
"20120821100117";"508608"
"20120823100467";"472297"
"20120823100481";"033272"
"20120823100528";"591662"
"20120823100559";"473656"
"20120830100351";"426040"
"20120831100237";"551435"
"20120831100596";"411649"
"20120906100032";"044437"
"20120907100468";"529449"
"20120910100851";"406001"
"20120911100102";"564414"
"20120911100171";"151389"
"20120912100026";"519107"
"20120912100033";"027152"
"20120912100064";"429121"
"20120912100125";"415459"
"20120912100149";"427482"
"20120912100194";"169351"
"20120914100093";"048026"
"20120914100109";"450089"
"20120917101349";"504701"
"20120919100036";"525098"
"20120919100043";"132939"
"20120919100050";"061320"
"20120919100067";"114193"
"20120919100074";"422179"
"20120919100081";"431892"
"20120919100098";"115848"
"20120919100128";"393937"
"20120920100032";"491643"
"20120920100049";"490832"
"20120920100148";"574438"
"20120920100261";"039916"
"20120925100068";"426497"
"20120925100075";"554219"
"20120927100042";"392000"
"20120927100752";"596872"
"20120927100769";"536229"
"20120928100058";"590834"
"20121001100019";"001758"
"20121001100057";"378238"
"20121001100064";"082152"
"20121001100071";"546755"
"20121001100088";"116339"
"20121001100118";"595391"
"20121002100018";"559014"
"20121002100025";"127527"
"20121002100032";"527216"
"20121002100087";"107089"
"20121002100155";"162209"
"20121002100216";"026925"
"20121002100230";"574607"
"20121002100247";"039955"
"20121002100254";"494846"
"20121003100017";"444982"
"20121003100024";"062585"
"20121004100016";"499373"
"20121008100326";"525593"
"20121008100364";"587437"
"20121008100388";"437774"
"20121008100456";"586694"
"20121008100463";"548154"
"20121008100470";"402395"
"20121008100548";"513944"
"20121011100016";"185411"
"20121012100091";"436471"
"20121012100299";"588457"
"20121012100305";"092554"
"20121012101098";"519204"
"20121012101104";"428077"
"20121014100020";"481423"
"20121014100044";"380021"
"20121016100011";"445165"
"20121016100233";"546522"
"20121016100264";"183858"
"20121016100318";"577150"
"20121016100417";"407295"
"20121025100057";"172675"
"20121026100018";"047980"
"20121026100025";"420657"
"20121026100032";"496184"
"20121026100063";"163057"
"20121026100100";"182828"
"20121027100017";"198315"
"20121028100016";"448389"
"20121029100015";"121834"
"20121029100022";"583735"
"20121029100039";"180186"
"20121029100046";"084880"
"20121029104075";"426751"
"20121029104105";"012026"
"20121030100011";"021037"
"20121030100028";"508231"
"20121031100034";"120597"
"20121031100041";"120597"
"20121031100126";"404499"
"20121031100133";"529482"
"20121031100201";"057344"
"20121031100218";"526292"
"20121031100225";"138897"
"20121031100232";"428475"
"20121031100249";"579831"
"20121031100256";"174415"
"20121031100263";"396116"
"20121031100287";"191095"
"20121031100294";"027132"
"20121105100038";"596407"
"20121105100045";"097412"
"20121105100106";"588415"
"20121106100099";"556029"
"20121106100136";"173074"
"20121106100150";"108754"
"20121106100167";"464807"
"20121108100066";"171072"
"20121108100080";"383002"
"20121109100201";"585436"
"20121109100218";"458468"
"20121109100225";"153443"
"20121112100014";"117288"
"20121112100021";"530676"
"20121112100038";"522521"
"20121113100051";"501417"
"20121119100017";"154794"
"20121121100197";"533142"
"20121121100227";"596239"
"20121121100258";"520441"
"20121121100326";"083820"
"20121122100011";"193765"
"20121123100010";"176816"
"20121123100133";"427616"
"20121123100171";"422115"
"20121123100188";"396710"
"20121123100270";"101021"
"20121123100317";"186713"
"20121123100416";"523967"
"20121123100447";"058199"
"20121123100591";"379351"
"20121123100751";"129124"
"20121123101420";"061557"
"20121123101444";"410173"
"20121123101451";"076781"
"20121123101499";"535446"
"20121123101505";"461035"
"20121123101536";"058300"
"20121123101543";"144498"
"20121123101581";"140330"
"20121127100016";"560107"
"20121127100023";"415445"
"20121128100046";"501215"
"20121128100053";"434091"
"20121128100121";"062202"
"20121128100237";"549255"
"20121128100268";"573436"
"20121129100144";"375259"
"20121129100175";"510564"
"20121130100010";"504113"
"20121130100027";"057400"
"20121130100034";"397676"
"20121203100053";"564553"
"20121203100060";"589067"
"20121204100014";"159545"
"20121204100083";"172276"
"20121204100090";"572023"
"20121206100036";"527034"
"20121206100227";"421336"
"20121206100234";"174794"
"20121206100241";"549897"
"20121207100066";"569008"
"20121210100763";"177255"
"20121210100770";"452780"
"20121210100787";"133259"
"20121210100794";"175234"
"20121211100014";"494947"
"20121211100038";"186286"
"20121211100045";"529410"
"20121211100052";"050035"
"20121211100069";"080441"
"20121213100098";"429331"
"20121213100104";"510866"
"20121217100018";"095995"
"20121217100025";"091027"
"20121218100369";"148790"
"20121218100376";"045479"
"20121219100016";"467841"
"20121219100023";"466415"
"20121219100054";"395840"
"20121219100085";"436813"
"20121219100092";"427644"
"20121219100238";"189454"
"20121219100245";"375830"
"20121219100290";"457016"
"20121219100634";"593586"
"20121219100641";"037853"
"20121219100658";"037846"
"20121219100665";"187225"
"20121220100104";"374998"
"20121221100042";"494329"
"20121221100059";"405299"
"20121221100066";"508649"
"20121221100196";"452352"
"20121221100202";"520757"
"20121221100219";"119274"
"20121221100226";"434948"
"20121223100019";"543973"
"20121223100033";"425459"
"20121228100014";"035779"
"20121228100045";"427024"
"20121228100151";"509200"
"20121228100175";"118387"
"20121229100051";"379116"
"20130109100098";"076867"
"20130110100407";"406940"
"20130110100438";"057008"
"20130110100469";"198245"
"20130111100277";"453697"
"20130111100475";"141441"
"20130111100512";"421006"
"20130111100550";"431022"
"20130111100567";"067046"
"20130111100628";"576766"
"20130114100144";"151352"
"20130114100151";"543275"
"20130115100013";"462516"
"20130117100097";"539035"
"20130117100103";"028520"
"20130117100134";"553402"
"20130117100141";"377905"
"20130117100158";"071271"
"20130123100098";"160343"
"20130123100104";"456540"
"20130123100166";"523008"
"20130123100173";"503872"
"20130123100227";"070378"
"20130123100333";"481758"
"20130123100357";"461056"
"20130123100401";"492893"
"20130124100042";"566243"
"20130125100058";"045382"
"20130125100102";"401838"
"20130125100195";"103049"
"20130125100386";"458516"
"20130125100447";"592678"
"20130128100031";"158745"
"20130128100048";"447901"
"20130131100042";"542881"
"20130131100073";"048463"
"20130131100349";"106452"
"20130131100400";"064722"
"20130131100479";"578692"
"20130131100509";"390947"
"20130131100585";"104332"
"20130201100019";"436734"
"20130201100026";"578462"
"20130201100033";"025034"
"20130201100040";"563032"
"20130201100057";"163183"
"20130201100064";"024999"
"20130201100071";"376247"
"20130201100088";"112996"
"20130204100016";"457799"
"20130204100160";"172647"
"20130205100015";"534376"
"20130206100045";"462568"
"20130206100076";"056889"
"20130206100342";"597669"
"20130206100359";"165497"
"20130206100366";"582965"
"20130207100303";"585731"
"20130207100310";"034153"
"20130207100341";"439962"
"20130207100440";"400714"
"20130208100029";"533904"
"20130208100036";"173201"
"20130208100043";"537174"
"20130208100319";"065716"
"20130208100357";"532712"
"20130208100517";"466097"
"20130208100593";"051542"
"20130208100777";"033071"
"20130212100084";"467492"
"20130212100121";"411921"
"20130212100237";"185730"
"20130213100083";"187718"
"20130215100043";"526041"
"20130215100074";"496417"
"20130215100081";"528214"
"20130215100128";"087747"
"20130215100203";"141246"
"20130218100026";"459799"
"20130218100033";"443543"
"20130218100040";"463515"
"20130218100057";"439236"
"20130218100095";"531112"
"20130222100081";"376754"
"20130225100149";"491966"
"20130227100017";"139382"
"20130227100024";"417104"
"20130227100116";"052018"
"20130227100123";"535865"
"20130228100191";"450006"
"20130228100740";"199519"
"20130301100049";"567152"
"20130301100117";"545036"
"20130301100124";"126892"
"20130312100014";"051406"
"20130312100335";"094660"
"20130312100342";"461811"
"20130315100066";"022516"
"20130315100073";"022527"
"20130315100080";"000049"
"20130315100097";"000022"
"20130315100103";"168012"
"20130315100110";"565828"
"20130315100134";"194460"
"20130318100018";"022516"
"20130318100025";"022527"
"20130318100032";"000022"
"20130318100049";"000049"
"20130318100056";"021037"
"20130318100063";"021026"
"20130320100013";"021026"
"20130320100020";"021037"
"20130321100012";"452454"
"20130321100029";"113678"
"20130321100081";"536422"
"20130321100173";"109119"
"20130327100023";"534376"
"20130327100528";"124838"
"20130328100091";"041064"
"20130328100107";"383036"
"20130402100047";"599850"
"20130402100078";"380938"
"20130404100137";"382940"
"20130404100168";"416630"
"20130405100068";"532726"
"20130405100198";"451919"
"20130405100228";"172245"
"20130405100235";"195126"
"20130405100259";"142602"
"20130405100266";"115545"
"20130407100059";"373843"
"20130407100103";"046625"
"20130407100233";"574109"
"20130407100318";"519096"
"20130407100424";"596860"
"20130407100486";"074664"
"20130408100010";"020819"
"20130408100027";"015348"
"20130409100019";"193320"
"20130409100026";"403304"
"20130409100033";"410558"
"20130415100089";"439061"
"20130415100096";"149784"
"20130417100179";"582739"
"20130418100055";"511651"
"20130418100062";"529822"
"20130418100352";"549844"
"20130419100016";"103221"
"20130419100023";"127679"
"20130419100221";"156694"
"20130423100064";"174495"
