Nordic_number,Stockout_start,Stockout_end
417769,2020-06-15,2020-07-08
417769,2020-10-29,2021-01-06
417791,2020-03-16,2020-03-20
417800,2018-01-26,2018-03-16
417800,2018-06-26,2018-06-28
417800,2018-07-02,2018-09-11
417800,2018-09-13,2018-09-13
417800,2018-11-15,2018-11-15
417800,2018-11-20,2018-11-20
417800,2018-11-30,2018-11-30
417800,2018-12-04,2019-01-10
417800,2019-01-22,2019-02-25
417800,2019-02-28,2019-12-10
417800,2019-12-12,2019-12-27
417800,2020-01-06,2020-01-06
417800,2020-01-13,2020-03-05
417800,2020-03-10,2020-04-27
417800,2020-05-05,2020-08-14
417800,2020-09-08,2020-09-09
417800,2020-09-16,2020-10-08
417800,2020-10-21,2020-11-04
417800,2020-11-27,2020-12-01
417800,2020-12-22,2021-01-06
417820,2018-08-14,2018-09-27
417820,2019-07-29,2019-07-29
417820,2019-07-31,2019-10-17
417820,2020-06-04,2020-10-19
417820,2020-11-27,2021-01-06
417839,2018-01-01,2018-01-01
417839,2018-01-04,2018-01-26
417847,2018-06-06,2018-06-18
417847,2018-06-26,2018-06-27
417847,2020-01-14,2020-01-24
417862,2018-01-16,2018-01-26
417862,2018-02-02,2018-02-05
417862,2018-11-09,2018-11-13
417862,2018-11-15,2018-11-15
417862,2018-11-30,2018-12-18
417862,2018-12-20,2018-12-20
417862,2019-01-03,2019-01-25
417862,2019-01-29,2019-02-06
417862,2019-08-13,2019-09-25
417862,2019-09-30,2019-10-01
417862,2019-10-04,2019-10-04
417862,2019-10-08,2019-10-10
417862,2019-10-18,2019-10-18
417862,2019-10-22,2019-11-05
417862,2019-11-19,2019-11-25
417862,2019-12-03,2019-12-06
417862,2019-12-17,2019-12-27
417862,2020-01-14,2020-01-16
417862,2020-03-26,2020-03-26
417862,2020-10-09,2020-10-09
417895,2019-05-27,2019-07-04
417895,2019-07-11,2019-08-05
417895,2019-08-26,2019-11-01
417898,2019-01-31,2019-02-11
417898,2019-03-27,2019-03-29
417898,2019-04-02,2019-04-03
417898,2019-04-08,2019-04-08
417898,2019-05-13,2019-05-13
417898,2019-05-16,2019-05-20
417898,2019-11-20,2019-11-26
417898,2020-01-22,2020-01-24
417898,2020-05-12,2020-05-12
417898,2020-09-04,2020-09-07
417898,2020-10-12,2020-10-14
418059,2018-03-28,2018-03-28
418059,2020-01-27,2020-01-27
418059,2020-01-29,2020-06-17
418059,2020-08-11,2020-08-12
418108,2018-01-01,2018-02-26
418108,2018-07-31,2018-07-31
418108,2018-08-02,2018-08-24
418119,2018-08-13,2018-08-13
418119,2018-08-16,2018-12-14
418126,2018-01-01,2018-08-30
418126,2019-11-01,2019-12-11
418131,2018-01-01,2018-01-03
418131,2018-01-09,2018-01-15
418131,2018-02-12,2018-02-13
418131,2018-08-21,2018-08-27
418131,2019-02-19,2019-02-27
418131,2019-03-11,2019-03-14
418131,2019-03-18,2019-04-10
418131,2020-01-29,2020-01-29
418131,2020-05-19,2020-05-25
418144,2019-02-20,2019-02-26
418144,2019-04-25,2019-04-25
418144,2019-05-20,2019-05-31
418144,2020-04-17,2020-06-12
418177,2020-07-13,2020-07-13
418177,2020-07-15,2020-07-17
418177,2020-07-27,2020-07-27
418177,2020-08-05,2020-08-07
418177,2020-08-19,2020-08-28
418177,2020-09-23,2020-09-29
418277,2020-04-28,2020-04-28
418277,2020-05-01,2021-01-06
418280,2019-02-12,2019-03-12
418334,2018-09-12,2018-09-17
418334,2018-11-06,2018-11-29
418334,2018-12-04,2018-12-12
418334,2018-12-18,2018-12-27
418334,2019-01-03,2019-01-28
418334,2019-02-01,2019-02-04
418334,2019-02-11,2019-02-22
418334,2019-03-25,2019-05-03
418334,2019-07-01,2019-08-27
418334,2019-08-29,2019-08-29
418334,2019-10-22,2019-10-22
418334,2019-11-08,2019-11-14
418334,2019-11-19,2019-11-28
418334,2019-12-03,2019-12-09
418334,2019-12-17,2019-12-27
418352,2019-02-12,2019-02-13
418352,2019-06-06,2019-06-12
418352,2019-07-02,2019-07-03
418352,2019-09-18,2019-09-20
418352,2019-10-08,2019-11-01
418352,2020-06-12,2020-06-16
418376,2018-06-15,2018-06-15
418376,2018-09-03,2018-11-19
418376,2018-11-21,2018-12-12
418376,2020-03-24,2020-03-26
418376,2020-07-31,2020-08-03
418383,2018-01-31,2018-01-31
418383,2018-05-04,2018-05-17
418383,2019-01-03,2019-01-04
418383,2019-01-24,2019-02-08
418383,2019-03-11,2019-04-05
418383,2019-05-20,2019-05-20
418383,2019-07-01,2019-09-20
418384,2018-10-12,2018-10-18
418384,2020-02-06,2020-02-06
418384,2020-09-04,2020-09-09
418384,2020-10-02,2020-10-05
418397,2020-03-05,2020-03-06
418397,2020-03-23,2020-03-23
418452,2018-01-26,2018-02-01
418452,2018-09-12,2018-09-12
418452,2018-09-19,2018-10-19
418452,2019-03-11,2019-03-22
418572,2019-02-26,2019-05-21
418572,2020-08-17,2020-12-21
418588,2020-02-25,2020-03-31
418660,2018-10-31,2018-10-31
418660,2018-11-02,2018-11-30
418731,2019-01-16,2019-04-11
418731,2020-04-02,2020-04-03
418738,2018-01-01,2018-01-08
418738,2018-03-05,2018-03-09
418738,2018-04-10,2018-04-11
418738,2018-04-16,2018-04-17
418738,2018-09-18,2018-09-18
418738,2018-09-25,2018-10-19
418738,2018-12-31,2019-02-26
418738,2019-04-29,2019-05-06
418738,2019-05-15,2019-05-23
418738,2019-09-11,2019-09-13
418738,2019-10-02,2019-10-07
418738,2019-10-17,2019-10-18
418738,2019-11-07,2019-11-07
418738,2019-11-11,2019-11-27
418738,2019-12-02,2019-12-27
418738,2020-01-07,2020-01-07
418738,2020-01-09,2020-07-23
418738,2020-12-07,2020-12-08
418774,2018-01-03,2018-01-04
418774,2018-01-08,2018-01-25
418774,2018-01-30,2018-01-30
418774,2018-02-07,2018-03-28
418774,2019-12-05,2019-12-13
418787,2018-01-01,2018-12-28
418800,2020-07-31,2020-08-03
418815,2020-01-20,2020-02-10
418815,2020-02-24,2021-01-06
418830,2019-02-06,2019-02-19
418830,2019-09-10,2019-09-10
418830,2019-10-03,2019-10-07
418830,2020-01-14,2020-02-07
418873,2018-08-10,2018-08-10
418873,2018-08-16,2018-08-30
418873,2020-08-07,2020-08-10
418873,2020-09-04,2020-09-04
418896,2018-01-19,2018-01-30
418896,2018-03-22,2018-03-26
418981,2019-02-20,2019-02-20
418981,2019-02-22,2019-02-22
418981,2019-03-05,2019-03-05
418981,2019-03-15,2019-03-18
418981,2019-03-26,2019-03-28
418981,2020-06-16,2020-06-16
419019,2018-04-11,2018-04-11
419019,2018-05-30,2018-07-13
419041,2019-03-28,2019-05-16
419041,2019-05-21,2019-05-29
419041,2019-06-04,2019-07-08
419041,2019-07-16,2019-07-23
419041,2019-11-28,2020-02-05
419047,2018-03-26,2018-03-26
419047,2018-11-07,2018-11-09
419047,2018-11-19,2018-11-22
419047,2019-04-16,2019-04-25
419047,2019-04-30,2019-04-30
419047,2019-07-19,2019-07-19
419047,2019-08-27,2019-10-04
419047,2019-11-07,2019-11-07
419047,2020-01-24,2020-02-05
419047,2020-04-03,2020-04-06
419047,2020-12-29,2021-01-05
419182,2018-09-10,2018-09-10
419182,2018-09-24,2018-09-27
419182,2018-10-02,2018-10-22
419182,2020-12-17,2020-12-21
419222,2019-09-23,2019-09-23
419222,2019-10-04,2019-10-07
419222,2020-03-23,2020-03-23
419242,2019-10-18,2019-10-18
419242,2019-11-01,2019-11-04
419242,2019-11-13,2019-11-14
419242,2019-11-18,2019-11-18
419277,2019-10-07,2019-10-07
419277,2019-12-03,2019-12-04
419277,2020-01-01,2020-01-03
419290,2019-10-01,2019-10-02
419290,2019-10-08,2019-10-08
419290,2019-10-31,2020-01-06
419290,2020-01-10,2020-01-13
419290,2020-01-15,2020-02-06
419290,2020-04-01,2020-04-07
419290,2020-06-24,2020-06-24
419290,2020-07-10,2020-07-10
419290,2020-07-24,2020-08-17
419290,2020-10-14,2020-10-14
419294,2018-08-29,2018-08-30
419294,2018-09-03,2018-09-03
419294,2020-06-12,2020-06-15
419318,2018-01-01,2018-06-15
419385,2018-05-01,2018-05-07
419385,2018-05-09,2018-05-21
419385,2018-05-24,2018-06-04
419385,2018-06-07,2018-08-22
419385,2020-01-14,2020-05-01
419412,2018-03-21,2018-04-12
419412,2018-12-12,2019-01-28
419415,2018-02-13,2018-08-10
419461,2018-10-29,2018-11-30
419461,2018-12-17,2019-03-14
419461,2019-04-17,2019-04-17
419461,2019-04-24,2019-04-30
419461,2019-07-17,2019-07-18
419461,2019-09-12,2020-04-15
419461,2020-04-17,2020-05-04
419461,2020-05-15,2020-06-12
419461,2020-10-20,2020-10-21
419504,2018-12-28,2019-01-25
419532,2018-02-01,2018-07-02
419532,2019-10-07,2019-12-02
419532,2020-05-20,2020-07-01
419532,2020-07-03,2020-07-03
419536,2018-01-01,2018-01-03
419536,2018-02-01,2018-07-05
419536,2018-07-11,2018-07-16
419536,2018-07-19,2018-07-20
419536,2018-07-31,2018-08-10
419536,2018-08-14,2018-08-27
419536,2018-09-03,2018-10-02
419536,2018-12-18,2018-12-19
419536,2019-04-08,2019-04-08
419536,2019-04-29,2019-06-14
419536,2020-11-23,2020-11-23
419536,2020-12-08,2021-01-06
419550,2020-01-28,2020-01-28
419550,2020-01-30,2020-01-30
419550,2020-02-04,2020-02-05
419550,2020-07-15,2020-08-20
419550,2020-09-08,2020-09-09
419550,2020-09-30,2020-10-06
419550,2020-11-24,2020-12-01
419550,2020-12-03,2020-12-10
419601,2018-07-03,2018-07-06
419601,2018-07-11,2018-10-19
419601,2018-12-04,2018-12-14
419601,2018-12-18,2019-01-09
419601,2019-03-26,2019-04-05
419601,2019-08-09,2019-08-14
419601,2019-08-23,2019-08-26
419601,2019-08-28,2019-08-28
419601,2019-09-06,2019-09-06
419601,2020-01-29,2020-01-29
419601,2020-02-04,2020-02-07
419601,2020-04-02,2020-04-15
419601,2021-01-06,2021-01-06
419605,2018-01-01,2018-01-15
419605,2018-01-22,2018-03-28
419605,2018-04-16,2018-05-04
419605,2018-06-20,2018-06-21
419605,2018-06-28,2018-06-29
419605,2018-07-03,2018-07-03
419605,2018-07-31,2018-08-01
419605,2018-08-13,2018-08-13
419605,2018-08-23,2018-08-27
419605,2018-10-10,2018-10-19
419605,2018-10-26,2018-10-26
419605,2018-10-30,2018-11-06
419605,2018-11-08,2018-11-30
419605,2018-12-04,2018-12-06
419605,2018-12-10,2018-12-14
419605,2019-01-04,2019-01-10
419605,2019-01-18,2019-02-18
419605,2019-03-05,2019-04-10
419605,2019-05-21,2019-06-04
419605,2019-06-07,2019-06-07
419605,2019-07-31,2019-08-22
419605,2019-08-28,2019-08-29
419605,2019-09-11,2019-10-09
419605,2019-10-17,2019-10-18
419605,2020-01-15,2020-02-03
419605,2020-02-05,2020-02-07
419605,2020-03-10,2020-03-11
419605,2020-04-07,2020-04-30
419605,2020-05-04,2020-05-06
419605,2020-12-01,2021-01-06
419612,2018-01-01,2018-01-15
419612,2018-04-17,2019-01-03
419612,2019-01-07,2019-02-05
419612,2019-02-19,2019-02-25
419612,2019-06-04,2019-06-06
419612,2020-03-24,2020-03-25
419612,2020-03-27,2020-04-15
419612,2020-12-29,2021-01-06
419638,2018-10-23,2018-11-30
419638,2019-02-06,2019-02-06
419638,2019-12-16,2019-12-16
419638,2019-12-18,2019-12-23
419638,2019-12-30,2019-12-30
419638,2020-01-03,2020-01-03
419638,2020-03-25,2020-03-27
419680,2019-11-22,2019-11-26
419690,2019-12-03,2020-01-20
419690,2020-03-24,2020-03-24
419690,2020-04-20,2020-05-19
419690,2020-11-19,2020-12-07
419735,2018-05-01,2018-05-01
419735,2018-05-16,2018-05-16
419735,2018-06-12,2018-06-15
419735,2018-09-11,2018-10-19
419735,2018-11-05,2018-12-03
419735,2018-12-05,2019-02-08
419740,2019-08-13,2019-08-13
419740,2020-06-15,2020-06-16
419740,2020-09-03,2020-09-03
419740,2020-09-08,2020-09-14
419749,2020-06-23,2020-06-24
419789,2018-11-29,2018-12-19
419821,2020-07-02,2020-07-02
419828,2018-01-03,2018-01-04
419838,2020-01-10,2020-01-13
419838,2020-07-02,2020-07-03
419838,2020-07-07,2020-08-04
419838,2020-08-07,2020-08-14
419838,2020-09-21,2020-09-30
419838,2020-10-02,2020-10-06
419838,2020-11-27,2020-11-30
419838,2020-12-02,2020-12-02
419839,2018-07-04,2018-08-07
419839,2020-04-29,2020-04-30
419839,2020-05-04,2020-05-04
419839,2020-05-11,2020-06-15
419839,2020-07-29,2020-07-29
419945,2020-10-09,2020-10-09
419949,2018-01-23,2018-01-23
419949,2018-01-29,2018-02-13
419949,2018-02-27,2018-03-12
419949,2018-03-14,2018-03-14
419949,2018-03-26,2018-03-26
419949,2018-04-09,2018-04-11
419949,2018-05-02,2018-05-04
419949,2020-01-14,2020-01-14
419949,2020-01-23,2020-01-24
419969,2019-09-23,2020-03-20
419969,2020-04-20,2020-05-13
419969,2020-05-22,2020-05-25
419969,2020-09-02,2020-09-03
419969,2020-11-11,2020-11-11
419969,2020-11-23,2020-12-01
419969,2020-12-07,2020-12-07
419969,2020-12-21,2020-12-21
420030,2019-12-18,2020-02-07
420044,2018-01-01,2018-08-10
420044,2018-08-28,2018-09-07
420044,2018-09-11,2018-11-02
420082,2018-11-05,2018-11-05
420082,2019-07-09,2019-07-26
420082,2020-03-16,2020-04-15
420082,2020-06-17,2020-06-18
420117,2018-11-29,2018-11-29
420117,2019-08-01,2019-08-02
420151,2018-01-01,2018-02-06
420151,2018-05-07,2018-05-07
420151,2018-05-21,2018-05-28
420151,2018-06-12,2018-06-19
420151,2018-07-06,2018-07-09
420151,2018-08-27,2018-08-27
420151,2018-08-31,2018-09-03
420151,2019-01-14,2019-01-15
420151,2019-01-18,2019-01-18
420151,2019-01-28,2019-02-21
420151,2019-04-04,2019-05-06
420151,2019-07-08,2019-07-08
420151,2019-09-18,2019-10-10
420151,2020-01-20,2020-02-03
420151,2020-03-12,2020-03-12
420164,2019-11-18,2019-11-18
420164,2020-01-16,2020-01-28
420164,2020-03-09,2020-03-09
420164,2020-05-13,2020-05-14
420172,2019-06-04,2019-07-05
420172,2019-07-16,2019-12-27
420202,2018-01-04,2018-01-12
420202,2018-08-07,2018-08-10
420202,2018-09-26,2018-11-16
420202,2019-12-03,2020-01-16
420202,2020-03-18,2020-03-31
420202,2020-05-06,2020-05-18
420202,2020-06-30,2020-08-17
420227,2018-10-09,2018-10-15
420227,2018-10-17,2018-10-22
420227,2018-11-29,2019-02-01
420227,2019-02-05,2019-02-06
420227,2019-02-08,2019-02-08
420227,2019-02-12,2019-02-22
420227,2019-05-06,2019-05-06
420227,2019-06-18,2019-07-04
420227,2020-01-01,2020-03-20
420227,2020-04-08,2020-05-12
420227,2020-05-20,2020-05-27
420227,2020-06-01,2020-06-01
420227,2020-06-15,2020-09-04
420294,2018-01-01,2018-01-29
420294,2018-01-31,2018-02-08
420294,2018-02-12,2018-02-12
420294,2018-02-22,2018-02-22
420294,2018-02-26,2018-02-26
420294,2018-02-28,2018-02-28
420294,2018-03-02,2018-03-05
420294,2018-03-09,2018-03-14
420294,2018-03-16,2018-03-22
420294,2018-03-26,2018-03-28
420294,2018-04-09,2018-05-09
420294,2018-05-18,2018-06-15
420294,2018-09-06,2018-11-16
420343,2020-05-13,2020-05-18
420343,2020-05-22,2020-05-25
420343,2020-06-16,2020-07-22
420471,2018-10-23,2018-11-16
420471,2019-01-14,2019-01-28
420471,2019-01-30,2019-09-05
420471,2019-09-19,2019-09-27
420471,2020-09-18,2020-09-23
420471,2020-10-02,2020-10-05
420471,2020-10-23,2020-10-23
420480,2020-03-06,2020-03-09
420480,2020-03-20,2020-11-03
420480,2020-11-09,2021-01-06
420497,2020-09-25,2020-09-25
420497,2020-10-02,2020-10-05
420497,2020-10-08,2020-10-09
420497,2020-10-23,2020-10-23
420507,2019-10-21,2019-11-01
420562,2019-02-11,2019-02-12
420562,2019-11-25,2019-11-26
420562,2020-08-04,2021-01-06
420579,2018-03-07,2018-03-09
420584,2018-12-20,2019-01-09
420584,2019-01-23,2019-01-23
420584,2019-06-17,2019-06-18
420584,2019-07-17,2019-07-30
420584,2019-08-13,2019-08-30
420584,2019-09-04,2019-09-19
420584,2019-11-13,2019-11-18
420584,2019-12-02,2019-12-19
420584,2020-01-07,2020-01-13
420584,2020-03-24,2020-03-26
420584,2020-04-15,2020-04-24
420584,2020-07-20,2020-08-17
420584,2020-11-03,2021-01-06
420628,2018-01-16,2018-01-16
420628,2018-03-12,2018-03-13
420628,2019-04-24,2019-04-24
420628,2019-12-10,2020-02-03
420628,2020-02-06,2020-05-27
420628,2020-06-01,2020-06-01
420704,2018-12-11,2018-12-11
420704,2019-01-03,2019-03-08
420704,2019-03-25,2019-06-14
420704,2019-07-30,2019-08-09
420704,2019-08-28,2019-10-17
420704,2019-10-25,2020-02-12
420704,2020-02-24,2020-02-24
420704,2020-03-03,2020-03-10
420704,2020-04-06,2020-04-07
420704,2020-05-04,2020-05-04
420704,2020-05-18,2020-08-20
420704,2020-08-31,2021-01-06
420829,2020-12-01,2020-12-01
420842,2018-02-15,2018-07-02
420842,2019-08-29,2019-09-09
420842,2020-05-04,2020-05-04
420842,2020-08-26,2020-10-30
420855,2020-07-08,2020-07-17
420859,2020-07-17,2020-07-21
420859,2020-08-11,2020-08-11
420859,2020-10-05,2020-10-16
420915,2018-01-01,2019-03-13
420915,2019-04-16,2019-08-16
420915,2019-09-23,2019-09-24
420948,2019-05-31,2019-11-29
420972,2018-01-01,2018-03-09
420992,2019-02-19,2019-04-10
421008,2019-02-01,2019-03-22
421008,2019-04-03,2019-05-02
421008,2019-07-01,2019-07-04
421101,2018-03-21,2018-03-21
421101,2018-03-23,2018-03-28
421101,2018-04-25,2018-04-30
421101,2018-05-02,2018-11-23
421101,2018-12-03,2018-12-06
421101,2019-06-04,2019-07-05
421101,2019-08-06,2019-09-04
421101,2019-09-09,2019-09-09
421101,2019-09-13,2020-02-05
421101,2020-06-30,2020-08-11
421101,2020-11-24,2020-11-24
421101,2020-11-27,2020-11-30
421101,2020-12-07,2021-01-06
421237,2018-04-04,2018-04-05
421237,2018-04-10,2018-04-17
421237,2018-05-21,2018-05-24
421237,2018-05-28,2018-06-15
421237,2018-09-11,2018-09-11
421237,2018-09-21,2018-09-21
421237,2018-09-25,2018-11-08
421237,2018-11-19,2018-11-20
421237,2018-12-07,2018-12-07
421237,2018-12-11,2018-12-14
421237,2019-03-05,2019-03-05
421237,2019-06-17,2019-06-18
421237,2019-07-02,2019-07-04
421237,2019-07-30,2019-08-01
421237,2020-04-07,2020-04-15
421317,2018-01-15,2018-01-31
421317,2018-02-06,2018-03-09
421434,2020-03-30,2020-04-02
421434,2020-04-06,2020-04-06
421434,2020-05-04,2020-05-04
421434,2020-05-18,2020-05-18
421434,2020-06-09,2020-08-04
421434,2020-10-06,2020-10-06
421434,2020-10-13,2020-10-13
421526,2019-04-03,2019-05-06
421526,2019-09-25,2019-12-17
421527,2018-06-15,2018-06-18
421527,2018-10-10,2018-10-10
421527,2019-04-16,2019-05-06
421527,2019-09-10,2019-09-11
421527,2020-03-18,2020-04-03
421570,2018-10-30,2018-10-30
421570,2018-11-02,2018-11-09
421570,2019-01-31,2019-01-31
421570,2019-02-06,2019-02-07
421570,2019-02-12,2019-02-13
421570,2019-02-27,2019-03-22
421570,2019-09-25,2019-11-21
421570,2020-01-07,2020-01-08
421570,2020-04-27,2020-08-17
421570,2020-10-06,2020-10-20
421616,2018-10-23,2018-10-24
421616,2018-11-20,2018-11-23
421616,2019-03-26,2019-04-01
421616,2019-04-05,2019-04-05
421616,2019-04-29,2019-05-08
421616,2019-05-10,2019-05-13
421616,2019-06-03,2019-08-01
421616,2019-08-07,2019-08-07
421616,2020-06-12,2020-06-12
421616,2020-06-16,2020-06-19
421616,2020-06-26,2020-07-01
421616,2020-07-14,2020-07-14
421756,2019-06-04,2019-06-06
421962,2018-10-10,2019-09-24
422035,2018-07-16,2018-07-20
422035,2019-02-26,2019-02-28
422035,2019-03-29,2019-04-17
422035,2019-05-06,2019-06-13
422035,2019-06-18,2019-07-25
422035,2019-07-29,2019-08-09
422035,2019-08-26,2019-12-27
422099,2018-01-03,2018-01-08
422099,2020-10-30,2020-11-02
422099,2020-11-04,2020-12-04
422162,2018-01-16,2018-01-19
422162,2018-01-26,2018-01-26
422162,2018-01-31,2018-01-31
422162,2018-02-05,2018-02-05
422162,2019-01-08,2020-02-07
422162,2020-04-23,2020-04-24
422194,2020-03-06,2020-05-01
422222,2018-06-04,2018-08-09
422277,2018-04-03,2018-04-10
422277,2018-11-22,2018-11-22
422277,2019-01-14,2019-01-30
422277,2019-04-02,2019-04-02
422277,2019-10-07,2019-10-07
422277,2020-03-19,2020-04-08
422277,2020-06-12,2020-06-18
422277,2020-07-10,2020-07-10
422277,2020-10-02,2020-10-06
422277,2020-10-19,2020-10-20
422277,2020-11-06,2021-01-06
422280,2018-08-01,2018-08-03
422280,2018-11-07,2018-11-07
422285,2018-03-26,2018-03-27
422285,2019-03-04,2019-03-05
422285,2019-03-07,2019-03-07
422285,2019-03-11,2019-03-13
422285,2019-04-24,2019-04-24
422285,2019-12-16,2019-12-16
422285,2020-11-23,2020-11-23
422285,2020-12-01,2021-01-06
422327,2019-02-08,2019-03-08
422327,2019-04-26,2019-04-26
422327,2019-05-07,2019-08-13
422327,2019-09-09,2019-11-29
422327,2020-01-27,2020-02-07
422327,2020-07-14,2020-09-30
422353,2019-07-01,2019-07-01
422353,2019-07-15,2019-07-15
422353,2019-08-21,2019-09-23
422353,2020-03-30,2020-03-30
422382,2019-04-09,2019-04-09
422382,2019-05-03,2019-05-06
422382,2019-05-29,2019-06-14
422382,2019-06-18,2019-06-18
422382,2019-08-15,2019-09-06
422416,2019-01-28,2019-01-28
422416,2019-02-12,2020-04-14
422416,2020-04-16,2020-05-22
422416,2020-05-26,2020-07-10
422416,2020-07-14,2020-09-14
422416,2020-09-22,2020-10-16
422443,2018-07-06,2018-07-09
422443,2018-07-31,2018-07-31
422443,2018-11-05,2018-11-09
422443,2018-11-13,2018-11-14
422443,2019-01-24,2019-03-13
422443,2019-04-17,2019-04-25
422443,2019-05-01,2019-08-21
422443,2019-08-28,2019-08-28
422443,2019-09-03,2019-09-09
422443,2019-09-11,2020-05-15
422474,2019-05-15,2019-06-04
422500,2019-10-22,2019-10-22
422526,2018-05-07,2018-05-15
422526,2018-07-04,2018-07-06
422526,2018-07-11,2018-07-12
422526,2018-07-25,2018-07-31
422526,2019-03-11,2019-03-14
422526,2019-03-26,2019-04-08
422526,2020-01-08,2020-02-07
422526,2020-03-12,2020-03-12
422526,2020-05-12,2020-05-12
422526,2020-12-04,2020-12-04
422683,2018-01-01,2018-01-18
422683,2019-02-05,2019-02-05
422683,2019-02-07,2019-04-01
422683,2019-10-04,2019-10-08
422683,2019-10-18,2019-10-22
422683,2019-11-05,2019-11-05
422683,2019-11-22,2020-01-27
422683,2020-05-14,2020-05-18
422683,2020-06-23,2020-07-06
422683,2020-08-03,2020-08-17
422683,2020-11-24,2021-01-06
422738,2019-02-13,2019-02-13
422738,2020-10-27,2020-10-27
422741,2019-05-29,2019-05-29
422741,2020-06-01,2020-06-01
422780,2018-02-13,2018-03-08
422780,2018-06-19,2018-06-20
422780,2018-08-07,2018-12-28
422817,2020-01-10,2020-01-13
422846,2019-03-12,2019-03-12
422846,2019-03-19,2019-03-21
422846,2019-06-04,2019-06-13
422846,2019-07-30,2019-08-09
422846,2020-12-21,2020-12-22
422860,2020-03-23,2020-04-02
422860,2020-04-15,2020-04-15
422860,2020-08-17,2020-08-17
422872,2018-12-04,2018-12-10
422872,2018-12-12,2019-01-10
422872,2019-05-31,2019-06-11
422937,2020-02-07,2020-02-07
423072,2019-04-24,2019-06-13
423086,2018-05-30,2018-06-04
423086,2018-06-07,2018-09-21
423102,2018-09-28,2018-09-28
423102,2018-10-10,2018-10-10
423116,2018-10-23,2018-12-07
423116,2019-01-03,2019-01-09
423116,2019-01-15,2019-01-18
423116,2019-01-29,2019-02-20
423116,2019-03-06,2019-03-07
423116,2019-03-11,2019-05-16
423116,2019-05-21,2019-05-23
423116,2019-06-04,2019-06-04
423116,2019-06-17,2019-06-18
423116,2019-07-02,2019-07-04
423116,2019-07-12,2019-07-15
423116,2019-07-23,2019-07-24
423116,2019-07-29,2019-07-29
423116,2019-08-22,2019-08-22
423116,2019-10-22,2019-10-29
423116,2019-12-03,2020-02-07
423116,2020-03-09,2020-03-16
423116,2020-03-24,2020-07-15
423116,2020-07-29,2020-07-29
423116,2020-08-04,2020-08-17
